workerid,trial_number,trial_type,filler,prime_type,prime_strength,trial_type,within_between,category,p1-correct,p1-response,p2-correct,p2-response,t-correct,t-response,language,enjoyment,gender,age,problems,comments,asses,fairprice,education,OS,screenH,screenW,Browser,hitid,hittypeid,title,description,keywords,reward,creationtime,assignments,numavailable,numpending,numcomplete,hitstatus,reviewstatus,annotation,assignmentduration,autoapprovaldelay,hitlifetime,viewhit,assignmentid,workerid,assignmentstatus,autoapprovaltime,assignmentaccepttime,assignmentsubmittime,assignmentapprovaltime,assignmentrejecttime,deadline,feedback,reject,Answer.catch_trials,Answer.condition,Answer.time_in_minutes
32,48,"""primer""","""false""",four,strong,six,between,"""four_strong_six""",0,"""left""",1,"""right""",1,"""right""","""English""","""2""","""Male""","""29""","""No.""","""""","""Yes""","""2.00""","""3""","""Windows""",864,1536,"""Chrome""","""3D5G8J4N5APIMJC30A99UKE2KAMVTZ""","""3SZEO3JHC9XTAWOWZJLK7G804LQYHV""","""Priming Biases through images""","""Read descriptions and choose the card that fits best""","""language research stanford fun cognitive science university explanations""","""$2.00""","""Mon Jun 04 08:41:44 PDT 2018""","""40""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Wed Jul 04 08:41:44 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3D5G8J4N5APIMJC30A99UKE2KAMVTZ""","""3I7DHKZYGOLUR4DHP1R8X21NOW65F9""",32,"""Submitted""","""Tue Jun 05 02:06:46 PDT 2018""","""Mon Jun 04 09:12:03 PDT 2018""","""Mon Jun 04 09:26:46 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""\""condition 2\""""","""8.692583333333333"""
32,49,"""primer""","""false""",four,weak,four,within,"""four_weak_four""",1,"""right""",0,"""left""",0,"""right""","""English""","""2""","""Male""","""29""","""No.""","""""","""Yes""","""2.00""","""3""","""Windows""",864,1536,"""Chrome""","""3D5G8J4N5APIMJC30A99UKE2KAMVTZ""","""3SZEO3JHC9XTAWOWZJLK7G804LQYHV""","""Priming Biases through images""","""Read descriptions and choose the card that fits best""","""language research stanford fun cognitive science university explanations""","""$2.00""","""Mon Jun 04 08:41:44 PDT 2018""","""40""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Wed Jul 04 08:41:44 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3D5G8J4N5APIMJC30A99UKE2KAMVTZ""","""3I7DHKZYGOLUR4DHP1R8X21NOW65F9""",32,"""Submitted""","""Tue Jun 05 02:06:46 PDT 2018""","""Mon Jun 04 09:12:03 PDT 2018""","""Mon Jun 04 09:26:46 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""\""condition 2\""""","""8.692583333333333"""
32,50,"""primer""","""false""",some,weak,some,within,"""some_weak_some""",1,"""right""",0,"""left""",0,"""right""","""English""","""2""","""Male""","""29""","""No.""","""""","""Yes""","""2.00""","""3""","""Windows""",864,1536,"""Chrome""","""3D5G8J4N5APIMJC30A99UKE2KAMVTZ""","""3SZEO3JHC9XTAWOWZJLK7G804LQYHV""","""Priming Biases through images""","""Read descriptions and choose the card that fits best""","""language research stanford fun cognitive science university explanations""","""$2.00""","""Mon Jun 04 08:41:44 PDT 2018""","""40""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Wed Jul 04 08:41:44 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3D5G8J4N5APIMJC30A99UKE2KAMVTZ""","""3I7DHKZYGOLUR4DHP1R8X21NOW65F9""",32,"""Submitted""","""Tue Jun 05 02:06:46 PDT 2018""","""Mon Jun 04 09:12:03 PDT 2018""","""Mon Jun 04 09:26:46 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""\""condition 2\""""","""8.692583333333333"""
32,51,"""primer""","""false""",four,weak,some,between,"""four_weak_some""",1,"""right""",1,"""right""",0,"""right""","""English""","""2""","""Male""","""29""","""No.""","""""","""Yes""","""2.00""","""3""","""Windows""",864,1536,"""Chrome""","""3D5G8J4N5APIMJC30A99UKE2KAMVTZ""","""3SZEO3JHC9XTAWOWZJLK7G804LQYHV""","""Priming Biases through images""","""Read descriptions and choose the card that fits best""","""language research stanford fun cognitive science university explanations""","""$2.00""","""Mon Jun 04 08:41:44 PDT 2018""","""40""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Wed Jul 04 08:41:44 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3D5G8J4N5APIMJC30A99UKE2KAMVTZ""","""3I7DHKZYGOLUR4DHP1R8X21NOW65F9""",32,"""Submitted""","""Tue Jun 05 02:06:46 PDT 2018""","""Mon Jun 04 09:12:03 PDT 2018""","""Mon Jun 04 09:26:46 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""\""condition 2\""""","""8.692583333333333"""
32,52,"""primer""","""false""",some,weak,four,between,"""some_weak_four""",0,"""left""",0,"""left""",0,"""right""","""English""","""2""","""Male""","""29""","""No.""","""""","""Yes""","""2.00""","""3""","""Windows""",864,1536,"""Chrome""","""3D5G8J4N5APIMJC30A99UKE2KAMVTZ""","""3SZEO3JHC9XTAWOWZJLK7G804LQYHV""","""Priming Biases through images""","""Read descriptions and choose the card that fits best""","""language research stanford fun cognitive science university explanations""","""$2.00""","""Mon Jun 04 08:41:44 PDT 2018""","""40""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Wed Jul 04 08:41:44 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3D5G8J4N5APIMJC30A99UKE2KAMVTZ""","""3I7DHKZYGOLUR4DHP1R8X21NOW65F9""",32,"""Submitted""","""Tue Jun 05 02:06:46 PDT 2018""","""Mon Jun 04 09:12:03 PDT 2018""","""Mon Jun 04 09:26:46 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""\""condition 2\""""","""8.692583333333333"""
32,53,"""primer""","""false""",four,strong,some,between,"""four_strong_some""",0,"""right""",1,"""right""",1,"""right""","""English""","""2""","""Male""","""29""","""No.""","""""","""Yes""","""2.00""","""3""","""Windows""",864,1536,"""Chrome""","""3D5G8J4N5APIMJC30A99UKE2KAMVTZ""","""3SZEO3JHC9XTAWOWZJLK7G804LQYHV""","""Priming Biases through images""","""Read descriptions and choose the card that fits best""","""language research stanford fun cognitive science university explanations""","""$2.00""","""Mon Jun 04 08:41:44 PDT 2018""","""40""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Wed Jul 04 08:41:44 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3D5G8J4N5APIMJC30A99UKE2KAMVTZ""","""3I7DHKZYGOLUR4DHP1R8X21NOW65F9""",32,"""Submitted""","""Tue Jun 05 02:06:46 PDT 2018""","""Mon Jun 04 09:12:03 PDT 2018""","""Mon Jun 04 09:26:46 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""\""condition 2\""""","""8.692583333333333"""
32,54,"""primer""","""true""",some,weak,some,within,"""some_weak_some""",1,"""right""",1,"""right""",0,"""right""","""English""","""2""","""Male""","""29""","""No.""","""""","""Yes""","""2.00""","""3""","""Windows""",864,1536,"""Chrome""","""3D5G8J4N5APIMJC30A99UKE2KAMVTZ""","""3SZEO3JHC9XTAWOWZJLK7G804LQYHV""","""Priming Biases through images""","""Read descriptions and choose the card that fits best""","""language research stanford fun cognitive science university explanations""","""$2.00""","""Mon Jun 04 08:41:44 PDT 2018""","""40""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Wed Jul 04 08:41:44 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3D5G8J4N5APIMJC30A99UKE2KAMVTZ""","""3I7DHKZYGOLUR4DHP1R8X21NOW65F9""",32,"""Submitted""","""Tue Jun 05 02:06:46 PDT 2018""","""Mon Jun 04 09:12:03 PDT 2018""","""Mon Jun 04 09:26:46 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""\""condition 2\""""","""8.692583333333333"""
32,55,"""primer""","""true""",six,strong,six,within,"""six_strong_six""",1,"""right""",1,"""right""",1,"""right""","""English""","""2""","""Male""","""29""","""No.""","""""","""Yes""","""2.00""","""3""","""Windows""",864,1536,"""Chrome""","""3D5G8J4N5APIMJC30A99UKE2KAMVTZ""","""3SZEO3JHC9XTAWOWZJLK7G804LQYHV""","""Priming Biases through images""","""Read descriptions and choose the card that fits best""","""language research stanford fun cognitive science university explanations""","""$2.00""","""Mon Jun 04 08:41:44 PDT 2018""","""40""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Wed Jul 04 08:41:44 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3D5G8J4N5APIMJC30A99UKE2KAMVTZ""","""3I7DHKZYGOLUR4DHP1R8X21NOW65F9""",32,"""Submitted""","""Tue Jun 05 02:06:46 PDT 2018""","""Mon Jun 04 09:12:03 PDT 2018""","""Mon Jun 04 09:26:46 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""\""condition 2\""""","""8.692583333333333"""
32,56,"""primer""","""true""",some,strong,some,within,"""some_strong_some""",1,"""right""",0,"""left""",1,"""right""","""English""","""2""","""Male""","""29""","""No.""","""""","""Yes""","""2.00""","""3""","""Windows""",864,1536,"""Chrome""","""3D5G8J4N5APIMJC30A99UKE2KAMVTZ""","""3SZEO3JHC9XTAWOWZJLK7G804LQYHV""","""Priming Biases through images""","""Read descriptions and choose the card that fits best""","""language research stanford fun cognitive science university explanations""","""$2.00""","""Mon Jun 04 08:41:44 PDT 2018""","""40""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Wed Jul 04 08:41:44 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3D5G8J4N5APIMJC30A99UKE2KAMVTZ""","""3I7DHKZYGOLUR4DHP1R8X21NOW65F9""",32,"""Submitted""","""Tue Jun 05 02:06:46 PDT 2018""","""Mon Jun 04 09:12:03 PDT 2018""","""Mon Jun 04 09:26:46 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""\""condition 2\""""","""8.692583333333333"""
32,57,"""primer""","""false""",some,weak,four,between,"""some_weak_four""",1,"""right""",1,"""right""",0,"""right""","""English""","""2""","""Male""","""29""","""No.""","""""","""Yes""","""2.00""","""3""","""Windows""",864,1536,"""Chrome""","""3D5G8J4N5APIMJC30A99UKE2KAMVTZ""","""3SZEO3JHC9XTAWOWZJLK7G804LQYHV""","""Priming Biases through images""","""Read descriptions and choose the card that fits best""","""language research stanford fun cognitive science university explanations""","""$2.00""","""Mon Jun 04 08:41:44 PDT 2018""","""40""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Wed Jul 04 08:41:44 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3D5G8J4N5APIMJC30A99UKE2KAMVTZ""","""3I7DHKZYGOLUR4DHP1R8X21NOW65F9""",32,"""Submitted""","""Tue Jun 05 02:06:46 PDT 2018""","""Mon Jun 04 09:12:03 PDT 2018""","""Mon Jun 04 09:26:46 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""\""condition 2\""""","""8.692583333333333"""
32,58,"""primer""","""false""",four,weak,four,within,"""four_weak_four""",0,"""left""",0,"""left""",0,"""right""","""English""","""2""","""Male""","""29""","""No.""","""""","""Yes""","""2.00""","""3""","""Windows""",864,1536,"""Chrome""","""3D5G8J4N5APIMJC30A99UKE2KAMVTZ""","""3SZEO3JHC9XTAWOWZJLK7G804LQYHV""","""Priming Biases through images""","""Read descriptions and choose the card that fits best""","""language research stanford fun cognitive science university explanations""","""$2.00""","""Mon Jun 04 08:41:44 PDT 2018""","""40""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Wed Jul 04 08:41:44 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3D5G8J4N5APIMJC30A99UKE2KAMVTZ""","""3I7DHKZYGOLUR4DHP1R8X21NOW65F9""",32,"""Submitted""","""Tue Jun 05 02:06:46 PDT 2018""","""Mon Jun 04 09:12:03 PDT 2018""","""Mon Jun 04 09:26:46 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""\""condition 2\""""","""8.692583333333333"""
32,59,"""primer""","""false""",four,weak,six,between,"""four_weak_six""",0,"""left""",0,"""left""",0,"""right""","""English""","""2""","""Male""","""29""","""No.""","""""","""Yes""","""2.00""","""3""","""Windows""",864,1536,"""Chrome""","""3D5G8J4N5APIMJC30A99UKE2KAMVTZ""","""3SZEO3JHC9XTAWOWZJLK7G804LQYHV""","""Priming Biases through images""","""Read descriptions and choose the card that fits best""","""language research stanford fun cognitive science university explanations""","""$2.00""","""Mon Jun 04 08:41:44 PDT 2018""","""40""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Wed Jul 04 08:41:44 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3D5G8J4N5APIMJC30A99UKE2KAMVTZ""","""3I7DHKZYGOLUR4DHP1R8X21NOW65F9""",32,"""Submitted""","""Tue Jun 05 02:06:46 PDT 2018""","""Mon Jun 04 09:12:03 PDT 2018""","""Mon Jun 04 09:26:46 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""\""condition 2\""""","""8.692583333333333"""
32,60,"""primer""","""false""",four,strong,six,between,"""four_strong_six""",0,"""left""",0,"""left""",1,"""right""","""English""","""2""","""Male""","""29""","""No.""","""""","""Yes""","""2.00""","""3""","""Windows""",864,1536,"""Chrome""","""3D5G8J4N5APIMJC30A99UKE2KAMVTZ""","""3SZEO3JHC9XTAWOWZJLK7G804LQYHV""","""Priming Biases through images""","""Read descriptions and choose the card that fits best""","""language research stanford fun cognitive science university explanations""","""$2.00""","""Mon Jun 04 08:41:44 PDT 2018""","""40""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Wed Jul 04 08:41:44 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3D5G8J4N5APIMJC30A99UKE2KAMVTZ""","""3I7DHKZYGOLUR4DHP1R8X21NOW65F9""",32,"""Submitted""","""Tue Jun 05 02:06:46 PDT 2018""","""Mon Jun 04 09:12:03 PDT 2018""","""Mon Jun 04 09:26:46 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""\""condition 2\""""","""8.692583333333333"""
32,61,"""primer""","""true""",six,weak,six,within,"""six_weak_six""",1,"""right""",1,"""right""",0,"""right""","""English""","""2""","""Male""","""29""","""No.""","""""","""Yes""","""2.00""","""3""","""Windows""",864,1536,"""Chrome""","""3D5G8J4N5APIMJC30A99UKE2KAMVTZ""","""3SZEO3JHC9XTAWOWZJLK7G804LQYHV""","""Priming Biases through images""","""Read descriptions and choose the card that fits best""","""language research stanford fun cognitive science university explanations""","""$2.00""","""Mon Jun 04 08:41:44 PDT 2018""","""40""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Wed Jul 04 08:41:44 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3D5G8J4N5APIMJC30A99UKE2KAMVTZ""","""3I7DHKZYGOLUR4DHP1R8X21NOW65F9""",32,"""Submitted""","""Tue Jun 05 02:06:46 PDT 2018""","""Mon Jun 04 09:12:03 PDT 2018""","""Mon Jun 04 09:26:46 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""\""condition 2\""""","""8.692583333333333"""
32,62,"""primer""","""false""",six,weak,four,between,"""six_weak_four""",0,"""left""",1,"""right""",0,"""right""","""English""","""2""","""Male""","""29""","""No.""","""""","""Yes""","""2.00""","""3""","""Windows""",864,1536,"""Chrome""","""3D5G8J4N5APIMJC30A99UKE2KAMVTZ""","""3SZEO3JHC9XTAWOWZJLK7G804LQYHV""","""Priming Biases through images""","""Read descriptions and choose the card that fits best""","""language research stanford fun cognitive science university explanations""","""$2.00""","""Mon Jun 04 08:41:44 PDT 2018""","""40""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Wed Jul 04 08:41:44 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3D5G8J4N5APIMJC30A99UKE2KAMVTZ""","""3I7DHKZYGOLUR4DHP1R8X21NOW65F9""",32,"""Submitted""","""Tue Jun 05 02:06:46 PDT 2018""","""Mon Jun 04 09:12:03 PDT 2018""","""Mon Jun 04 09:26:46 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""\""condition 2\""""","""8.692583333333333"""
32,63,"""primer""","""false""",some,weak,some,within,"""some_weak_some""",1,"""right""",1,"""right""",0,"""right""","""English""","""2""","""Male""","""29""","""No.""","""""","""Yes""","""2.00""","""3""","""Windows""",864,1536,"""Chrome""","""3D5G8J4N5APIMJC30A99UKE2KAMVTZ""","""3SZEO3JHC9XTAWOWZJLK7G804LQYHV""","""Priming Biases through images""","""Read descriptions and choose the card that fits best""","""language research stanford fun cognitive science university explanations""","""$2.00""","""Mon Jun 04 08:41:44 PDT 2018""","""40""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Wed Jul 04 08:41:44 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3D5G8J4N5APIMJC30A99UKE2KAMVTZ""","""3I7DHKZYGOLUR4DHP1R8X21NOW65F9""",32,"""Submitted""","""Tue Jun 05 02:06:46 PDT 2018""","""Mon Jun 04 09:12:03 PDT 2018""","""Mon Jun 04 09:26:46 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""\""condition 2\""""","""8.692583333333333"""
32,64,"""primer""","""false""",four,weak,six,between,"""four_weak_six""",1,"""right""",1,"""right""",0,"""right""","""English""","""2""","""Male""","""29""","""No.""","""""","""Yes""","""2.00""","""3""","""Windows""",864,1536,"""Chrome""","""3D5G8J4N5APIMJC30A99UKE2KAMVTZ""","""3SZEO3JHC9XTAWOWZJLK7G804LQYHV""","""Priming Biases through images""","""Read descriptions and choose the card that fits best""","""language research stanford fun cognitive science university explanations""","""$2.00""","""Mon Jun 04 08:41:44 PDT 2018""","""40""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Wed Jul 04 08:41:44 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3D5G8J4N5APIMJC30A99UKE2KAMVTZ""","""3I7DHKZYGOLUR4DHP1R8X21NOW65F9""",32,"""Submitted""","""Tue Jun 05 02:06:46 PDT 2018""","""Mon Jun 04 09:12:03 PDT 2018""","""Mon Jun 04 09:26:46 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""\""condition 2\""""","""8.692583333333333"""
32,65,"""primer""","""false""",six,weak,six,within,"""six_weak_six""",1,"""right""",1,"""right""",0,"""right""","""English""","""2""","""Male""","""29""","""No.""","""""","""Yes""","""2.00""","""3""","""Windows""",864,1536,"""Chrome""","""3D5G8J4N5APIMJC30A99UKE2KAMVTZ""","""3SZEO3JHC9XTAWOWZJLK7G804LQYHV""","""Priming Biases through images""","""Read descriptions and choose the card that fits best""","""language research stanford fun cognitive science university explanations""","""$2.00""","""Mon Jun 04 08:41:44 PDT 2018""","""40""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Wed Jul 04 08:41:44 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3D5G8J4N5APIMJC30A99UKE2KAMVTZ""","""3I7DHKZYGOLUR4DHP1R8X21NOW65F9""",32,"""Submitted""","""Tue Jun 05 02:06:46 PDT 2018""","""Mon Jun 04 09:12:03 PDT 2018""","""Mon Jun 04 09:26:46 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""\""condition 2\""""","""8.692583333333333"""
32,66,"""primer""","""true""",some,strong,some,within,"""some_strong_some""",1,"""right""",0,"""left""",1,"""right""","""English""","""2""","""Male""","""29""","""No.""","""""","""Yes""","""2.00""","""3""","""Windows""",864,1536,"""Chrome""","""3D5G8J4N5APIMJC30A99UKE2KAMVTZ""","""3SZEO3JHC9XTAWOWZJLK7G804LQYHV""","""Priming Biases through images""","""Read descriptions and choose the card that fits best""","""language research stanford fun cognitive science university explanations""","""$2.00""","""Mon Jun 04 08:41:44 PDT 2018""","""40""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Wed Jul 04 08:41:44 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3D5G8J4N5APIMJC30A99UKE2KAMVTZ""","""3I7DHKZYGOLUR4DHP1R8X21NOW65F9""",32,"""Submitted""","""Tue Jun 05 02:06:46 PDT 2018""","""Mon Jun 04 09:12:03 PDT 2018""","""Mon Jun 04 09:26:46 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""\""condition 2\""""","""8.692583333333333"""
32,67,"""primer""","""false""",six,strong,four,between,"""six_strong_four""",1,"""right""",0,"""left""",1,"""right""","""English""","""2""","""Male""","""29""","""No.""","""""","""Yes""","""2.00""","""3""","""Windows""",864,1536,"""Chrome""","""3D5G8J4N5APIMJC30A99UKE2KAMVTZ""","""3SZEO3JHC9XTAWOWZJLK7G804LQYHV""","""Priming Biases through images""","""Read descriptions and choose the card that fits best""","""language research stanford fun cognitive science university explanations""","""$2.00""","""Mon Jun 04 08:41:44 PDT 2018""","""40""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Wed Jul 04 08:41:44 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3D5G8J4N5APIMJC30A99UKE2KAMVTZ""","""3I7DHKZYGOLUR4DHP1R8X21NOW65F9""",32,"""Submitted""","""Tue Jun 05 02:06:46 PDT 2018""","""Mon Jun 04 09:12:03 PDT 2018""","""Mon Jun 04 09:26:46 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""\""condition 2\""""","""8.692583333333333"""
32,68,"""primer""","""true""",some,weak,some,within,"""some_weak_some""",0,"""left""",1,"""right""",0,"""right""","""English""","""2""","""Male""","""29""","""No.""","""""","""Yes""","""2.00""","""3""","""Windows""",864,1536,"""Chrome""","""3D5G8J4N5APIMJC30A99UKE2KAMVTZ""","""3SZEO3JHC9XTAWOWZJLK7G804LQYHV""","""Priming Biases through images""","""Read descriptions and choose the card that fits best""","""language research stanford fun cognitive science university explanations""","""$2.00""","""Mon Jun 04 08:41:44 PDT 2018""","""40""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Wed Jul 04 08:41:44 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3D5G8J4N5APIMJC30A99UKE2KAMVTZ""","""3I7DHKZYGOLUR4DHP1R8X21NOW65F9""",32,"""Submitted""","""Tue Jun 05 02:06:46 PDT 2018""","""Mon Jun 04 09:12:03 PDT 2018""","""Mon Jun 04 09:26:46 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""\""condition 2\""""","""8.692583333333333"""
32,69,"""primer""","""false""",some,weak,six,between,"""some_weak_six""",1,"""right""",1,"""left""",0,"""right""","""English""","""2""","""Male""","""29""","""No.""","""""","""Yes""","""2.00""","""3""","""Windows""",864,1536,"""Chrome""","""3D5G8J4N5APIMJC30A99UKE2KAMVTZ""","""3SZEO3JHC9XTAWOWZJLK7G804LQYHV""","""Priming Biases through images""","""Read descriptions and choose the card that fits best""","""language research stanford fun cognitive science university explanations""","""$2.00""","""Mon Jun 04 08:41:44 PDT 2018""","""40""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Wed Jul 04 08:41:44 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3D5G8J4N5APIMJC30A99UKE2KAMVTZ""","""3I7DHKZYGOLUR4DHP1R8X21NOW65F9""",32,"""Submitted""","""Tue Jun 05 02:06:46 PDT 2018""","""Mon Jun 04 09:12:03 PDT 2018""","""Mon Jun 04 09:26:46 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""\""condition 2\""""","""8.692583333333333"""
32,70,"""primer""","""false""",some,strong,some,within,"""some_strong_some""",0,"""left""",1,"""right""",1,"""right""","""English""","""2""","""Male""","""29""","""No.""","""""","""Yes""","""2.00""","""3""","""Windows""",864,1536,"""Chrome""","""3D5G8J4N5APIMJC30A99UKE2KAMVTZ""","""3SZEO3JHC9XTAWOWZJLK7G804LQYHV""","""Priming Biases through images""","""Read descriptions and choose the card that fits best""","""language research stanford fun cognitive science university explanations""","""$2.00""","""Mon Jun 04 08:41:44 PDT 2018""","""40""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Wed Jul 04 08:41:44 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3D5G8J4N5APIMJC30A99UKE2KAMVTZ""","""3I7DHKZYGOLUR4DHP1R8X21NOW65F9""",32,"""Submitted""","""Tue Jun 05 02:06:46 PDT 2018""","""Mon Jun 04 09:12:03 PDT 2018""","""Mon Jun 04 09:26:46 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""\""condition 2\""""","""8.692583333333333"""
32,71,"""primer""","""false""",some,strong,some,within,"""some_strong_some""",0,"""left""",0,"""left""",1,"""right""","""English""","""2""","""Male""","""29""","""No.""","""""","""Yes""","""2.00""","""3""","""Windows""",864,1536,"""Chrome""","""3D5G8J4N5APIMJC30A99UKE2KAMVTZ""","""3SZEO3JHC9XTAWOWZJLK7G804LQYHV""","""Priming Biases through images""","""Read descriptions and choose the card that fits best""","""language research stanford fun cognitive science university explanations""","""$2.00""","""Mon Jun 04 08:41:44 PDT 2018""","""40""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Wed Jul 04 08:41:44 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3D5G8J4N5APIMJC30A99UKE2KAMVTZ""","""3I7DHKZYGOLUR4DHP1R8X21NOW65F9""",32,"""Submitted""","""Tue Jun 05 02:06:46 PDT 2018""","""Mon Jun 04 09:12:03 PDT 2018""","""Mon Jun 04 09:26:46 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""\""condition 2\""""","""8.692583333333333"""
32,72,"""primer""","""false""",some,weak,six,between,"""some_weak_six""",0,"""left""",0,"""left""",0,"""right""","""English""","""2""","""Male""","""29""","""No.""","""""","""Yes""","""2.00""","""3""","""Windows""",864,1536,"""Chrome""","""3D5G8J4N5APIMJC30A99UKE2KAMVTZ""","""3SZEO3JHC9XTAWOWZJLK7G804LQYHV""","""Priming Biases through images""","""Read descriptions and choose the card that fits best""","""language research stanford fun cognitive science university explanations""","""$2.00""","""Mon Jun 04 08:41:44 PDT 2018""","""40""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Wed Jul 04 08:41:44 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3D5G8J4N5APIMJC30A99UKE2KAMVTZ""","""3I7DHKZYGOLUR4DHP1R8X21NOW65F9""",32,"""Submitted""","""Tue Jun 05 02:06:46 PDT 2018""","""Mon Jun 04 09:12:03 PDT 2018""","""Mon Jun 04 09:26:46 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""\""condition 2\""""","""8.692583333333333"""
