workerid,trial_number,trial_type,p2-response,filler,p1-correct,p1-response,p2-correct,category,t-correct,response,language,enjoyment,gender,age,problems,comments,asses,fairprice,education,OS,screenH,screenW,Browser,hitid,hittypeid,title,description,keywords,reward,creationtime,assignments,numavailable,numpending,numcomplete,hitstatus,reviewstatus,annotation,assignmentduration,autoapprovaldelay,hitlifetime,viewhit,assignmentid,workerid,assignmentstatus,autoapprovaltime,assignmentaccepttime,assignmentsubmittime,assignmentapprovaltime,assignmentrejecttime,deadline,feedback,reject,Answer.catch_trials,Answer.condition,Answer.time_in_minutes
8,31,"""primer""","""left""","""false""",0,"""left""",0,"""some_weak_four""",0,"""right""","""English""","""2""","""Female""","""48""","""none""","""I enjoyed this HIT very much, thank you! =)""","""Yes""","""1.50""","""1""","""Windows""",864,1536,"""Chrome""","""3BFF0DJK8XX2URVZ6F44JXUVL3WTSQ""","""3SZEO3JHC9XTAWOWZJLK7G804LQYHV""","""Priming Biases through images""","""Read descriptions and choose the card that fits best""","""language research stanford fun cognitive science university explanations""","""$2.00""","""Fri Jun 01 08:50:17 PDT 2018""","""10""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sun Jul 01 08:50:17 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3BFF0DJK8XX2URVZ6F44JXUVL3WTSQ""","""37FMASSAYDCGQBWGRJO63LE7DB3IBE""",8,"""Submitted""","""Sat Jun 02 02:15:41 PDT 2018""","""Fri Jun 01 09:21:43 PDT 2018""","""Fri Jun 01 09:35:41 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""\""CONDITION 1\""""","""9.521416666666667"""
8,32,"""primer""","""left""","""true""",0,"""left""",0,"""four_weak_undefined""",0,"""right""","""English""","""2""","""Female""","""48""","""none""","""I enjoyed this HIT very much, thank you! =)""","""Yes""","""1.50""","""1""","""Windows""",864,1536,"""Chrome""","""3BFF0DJK8XX2URVZ6F44JXUVL3WTSQ""","""3SZEO3JHC9XTAWOWZJLK7G804LQYHV""","""Priming Biases through images""","""Read descriptions and choose the card that fits best""","""language research stanford fun cognitive science university explanations""","""$2.00""","""Fri Jun 01 08:50:17 PDT 2018""","""10""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sun Jul 01 08:50:17 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3BFF0DJK8XX2URVZ6F44JXUVL3WTSQ""","""37FMASSAYDCGQBWGRJO63LE7DB3IBE""",8,"""Submitted""","""Sat Jun 02 02:15:41 PDT 2018""","""Fri Jun 01 09:21:43 PDT 2018""","""Fri Jun 01 09:35:41 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""\""CONDITION 1\""""","""9.521416666666667"""
8,33,"""primer""","""left""","""false""",0,"""left""",0,"""four_strong_six""",1,"""right""","""English""","""2""","""Female""","""48""","""none""","""I enjoyed this HIT very much, thank you! =)""","""Yes""","""1.50""","""1""","""Windows""",864,1536,"""Chrome""","""3BFF0DJK8XX2URVZ6F44JXUVL3WTSQ""","""3SZEO3JHC9XTAWOWZJLK7G804LQYHV""","""Priming Biases through images""","""Read descriptions and choose the card that fits best""","""language research stanford fun cognitive science university explanations""","""$2.00""","""Fri Jun 01 08:50:17 PDT 2018""","""10""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sun Jul 01 08:50:17 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3BFF0DJK8XX2URVZ6F44JXUVL3WTSQ""","""37FMASSAYDCGQBWGRJO63LE7DB3IBE""",8,"""Submitted""","""Sat Jun 02 02:15:41 PDT 2018""","""Fri Jun 01 09:21:43 PDT 2018""","""Fri Jun 01 09:35:41 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""\""CONDITION 1\""""","""9.521416666666667"""
8,34,"""primer""","""left""","""true""",1,"""right""",0,"""four_strong_undefined""",1,"""right""","""English""","""2""","""Female""","""48""","""none""","""I enjoyed this HIT very much, thank you! =)""","""Yes""","""1.50""","""1""","""Windows""",864,1536,"""Chrome""","""3BFF0DJK8XX2URVZ6F44JXUVL3WTSQ""","""3SZEO3JHC9XTAWOWZJLK7G804LQYHV""","""Priming Biases through images""","""Read descriptions and choose the card that fits best""","""language research stanford fun cognitive science university explanations""","""$2.00""","""Fri Jun 01 08:50:17 PDT 2018""","""10""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sun Jul 01 08:50:17 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3BFF0DJK8XX2URVZ6F44JXUVL3WTSQ""","""37FMASSAYDCGQBWGRJO63LE7DB3IBE""",8,"""Submitted""","""Sat Jun 02 02:15:41 PDT 2018""","""Fri Jun 01 09:21:43 PDT 2018""","""Fri Jun 01 09:35:41 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""\""CONDITION 1\""""","""9.521416666666667"""
8,35,"""primer""","""left""","""false""",1,"""right""",0,"""six_strong_four""",1,"""right""","""English""","""2""","""Female""","""48""","""none""","""I enjoyed this HIT very much, thank you! =)""","""Yes""","""1.50""","""1""","""Windows""",864,1536,"""Chrome""","""3BFF0DJK8XX2URVZ6F44JXUVL3WTSQ""","""3SZEO3JHC9XTAWOWZJLK7G804LQYHV""","""Priming Biases through images""","""Read descriptions and choose the card that fits best""","""language research stanford fun cognitive science university explanations""","""$2.00""","""Fri Jun 01 08:50:17 PDT 2018""","""10""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sun Jul 01 08:50:17 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3BFF0DJK8XX2URVZ6F44JXUVL3WTSQ""","""37FMASSAYDCGQBWGRJO63LE7DB3IBE""",8,"""Submitted""","""Sat Jun 02 02:15:41 PDT 2018""","""Fri Jun 01 09:21:43 PDT 2018""","""Fri Jun 01 09:35:41 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""\""CONDITION 1\""""","""9.521416666666667"""
8,36,"""primer""","""right""","""true""",1,"""right""",1,"""six_weak_undefined""",0,"""right""","""English""","""2""","""Female""","""48""","""none""","""I enjoyed this HIT very much, thank you! =)""","""Yes""","""1.50""","""1""","""Windows""",864,1536,"""Chrome""","""3BFF0DJK8XX2URVZ6F44JXUVL3WTSQ""","""3SZEO3JHC9XTAWOWZJLK7G804LQYHV""","""Priming Biases through images""","""Read descriptions and choose the card that fits best""","""language research stanford fun cognitive science university explanations""","""$2.00""","""Fri Jun 01 08:50:17 PDT 2018""","""10""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sun Jul 01 08:50:17 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3BFF0DJK8XX2URVZ6F44JXUVL3WTSQ""","""37FMASSAYDCGQBWGRJO63LE7DB3IBE""",8,"""Submitted""","""Sat Jun 02 02:15:41 PDT 2018""","""Fri Jun 01 09:21:43 PDT 2018""","""Fri Jun 01 09:35:41 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""\""CONDITION 1\""""","""9.521416666666667"""
8,37,"""primer""","""left""","""false""",0,"""left""",0,"""four_weak_six""",0,"""right""","""English""","""2""","""Female""","""48""","""none""","""I enjoyed this HIT very much, thank you! =)""","""Yes""","""1.50""","""1""","""Windows""",864,1536,"""Chrome""","""3BFF0DJK8XX2URVZ6F44JXUVL3WTSQ""","""3SZEO3JHC9XTAWOWZJLK7G804LQYHV""","""Priming Biases through images""","""Read descriptions and choose the card that fits best""","""language research stanford fun cognitive science university explanations""","""$2.00""","""Fri Jun 01 08:50:17 PDT 2018""","""10""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sun Jul 01 08:50:17 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3BFF0DJK8XX2URVZ6F44JXUVL3WTSQ""","""37FMASSAYDCGQBWGRJO63LE7DB3IBE""",8,"""Submitted""","""Sat Jun 02 02:15:41 PDT 2018""","""Fri Jun 01 09:21:43 PDT 2018""","""Fri Jun 01 09:35:41 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""\""CONDITION 1\""""","""9.521416666666667"""
8,38,"""primer""","""right""","""false""",1,"""right""",1,"""six_weak_four""",0,"""right""","""English""","""2""","""Female""","""48""","""none""","""I enjoyed this HIT very much, thank you! =)""","""Yes""","""1.50""","""1""","""Windows""",864,1536,"""Chrome""","""3BFF0DJK8XX2URVZ6F44JXUVL3WTSQ""","""3SZEO3JHC9XTAWOWZJLK7G804LQYHV""","""Priming Biases through images""","""Read descriptions and choose the card that fits best""","""language research stanford fun cognitive science university explanations""","""$2.00""","""Fri Jun 01 08:50:17 PDT 2018""","""10""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sun Jul 01 08:50:17 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3BFF0DJK8XX2URVZ6F44JXUVL3WTSQ""","""37FMASSAYDCGQBWGRJO63LE7DB3IBE""",8,"""Submitted""","""Sat Jun 02 02:15:41 PDT 2018""","""Fri Jun 01 09:21:43 PDT 2018""","""Fri Jun 01 09:35:41 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""\""CONDITION 1\""""","""9.521416666666667"""
8,39,"""primer""","""left""","""false""",1,"""right""",0,"""four_strong_some""",1,"""right""","""English""","""2""","""Female""","""48""","""none""","""I enjoyed this HIT very much, thank you! =)""","""Yes""","""1.50""","""1""","""Windows""",864,1536,"""Chrome""","""3BFF0DJK8XX2URVZ6F44JXUVL3WTSQ""","""3SZEO3JHC9XTAWOWZJLK7G804LQYHV""","""Priming Biases through images""","""Read descriptions and choose the card that fits best""","""language research stanford fun cognitive science university explanations""","""$2.00""","""Fri Jun 01 08:50:17 PDT 2018""","""10""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sun Jul 01 08:50:17 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3BFF0DJK8XX2URVZ6F44JXUVL3WTSQ""","""37FMASSAYDCGQBWGRJO63LE7DB3IBE""",8,"""Submitted""","""Sat Jun 02 02:15:41 PDT 2018""","""Fri Jun 01 09:21:43 PDT 2018""","""Fri Jun 01 09:35:41 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""\""CONDITION 1\""""","""9.521416666666667"""
8,40,"""primer""","""right""","""false""",0,"""left""",1,"""four_strong_six""",1,"""right""","""English""","""2""","""Female""","""48""","""none""","""I enjoyed this HIT very much, thank you! =)""","""Yes""","""1.50""","""1""","""Windows""",864,1536,"""Chrome""","""3BFF0DJK8XX2URVZ6F44JXUVL3WTSQ""","""3SZEO3JHC9XTAWOWZJLK7G804LQYHV""","""Priming Biases through images""","""Read descriptions and choose the card that fits best""","""language research stanford fun cognitive science university explanations""","""$2.00""","""Fri Jun 01 08:50:17 PDT 2018""","""10""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sun Jul 01 08:50:17 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3BFF0DJK8XX2URVZ6F44JXUVL3WTSQ""","""37FMASSAYDCGQBWGRJO63LE7DB3IBE""",8,"""Submitted""","""Sat Jun 02 02:15:41 PDT 2018""","""Fri Jun 01 09:21:43 PDT 2018""","""Fri Jun 01 09:35:41 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""\""CONDITION 1\""""","""9.521416666666667"""
8,41,"""primer""","""left""","""true""",1,"""right""",0,"""four_weak_undefined""",0,"""right""","""English""","""2""","""Female""","""48""","""none""","""I enjoyed this HIT very much, thank you! =)""","""Yes""","""1.50""","""1""","""Windows""",864,1536,"""Chrome""","""3BFF0DJK8XX2URVZ6F44JXUVL3WTSQ""","""3SZEO3JHC9XTAWOWZJLK7G804LQYHV""","""Priming Biases through images""","""Read descriptions and choose the card that fits best""","""language research stanford fun cognitive science university explanations""","""$2.00""","""Fri Jun 01 08:50:17 PDT 2018""","""10""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sun Jul 01 08:50:17 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3BFF0DJK8XX2URVZ6F44JXUVL3WTSQ""","""37FMASSAYDCGQBWGRJO63LE7DB3IBE""",8,"""Submitted""","""Sat Jun 02 02:15:41 PDT 2018""","""Fri Jun 01 09:21:43 PDT 2018""","""Fri Jun 01 09:35:41 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""\""CONDITION 1\""""","""9.521416666666667"""
8,42,"""primer""","""right""","""false""",0,"""left""",1,"""four_strong_some""",1,"""right""","""English""","""2""","""Female""","""48""","""none""","""I enjoyed this HIT very much, thank you! =)""","""Yes""","""1.50""","""1""","""Windows""",864,1536,"""Chrome""","""3BFF0DJK8XX2URVZ6F44JXUVL3WTSQ""","""3SZEO3JHC9XTAWOWZJLK7G804LQYHV""","""Priming Biases through images""","""Read descriptions and choose the card that fits best""","""language research stanford fun cognitive science university explanations""","""$2.00""","""Fri Jun 01 08:50:17 PDT 2018""","""10""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sun Jul 01 08:50:17 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3BFF0DJK8XX2URVZ6F44JXUVL3WTSQ""","""37FMASSAYDCGQBWGRJO63LE7DB3IBE""",8,"""Submitted""","""Sat Jun 02 02:15:41 PDT 2018""","""Fri Jun 01 09:21:43 PDT 2018""","""Fri Jun 01 09:35:41 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""\""CONDITION 1\""""","""9.521416666666667"""
8,43,"""primer""","""right""","""false""",1,"""right""",1,"""six_weak_six""",0,"""right""","""English""","""2""","""Female""","""48""","""none""","""I enjoyed this HIT very much, thank you! =)""","""Yes""","""1.50""","""1""","""Windows""",864,1536,"""Chrome""","""3BFF0DJK8XX2URVZ6F44JXUVL3WTSQ""","""3SZEO3JHC9XTAWOWZJLK7G804LQYHV""","""Priming Biases through images""","""Read descriptions and choose the card that fits best""","""language research stanford fun cognitive science university explanations""","""$2.00""","""Fri Jun 01 08:50:17 PDT 2018""","""10""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sun Jul 01 08:50:17 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3BFF0DJK8XX2URVZ6F44JXUVL3WTSQ""","""37FMASSAYDCGQBWGRJO63LE7DB3IBE""",8,"""Submitted""","""Sat Jun 02 02:15:41 PDT 2018""","""Fri Jun 01 09:21:43 PDT 2018""","""Fri Jun 01 09:35:41 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""\""CONDITION 1\""""","""9.521416666666667"""
8,44,"""primer""","""right""","""false""",0,"""left""",1,"""six_strong_four""",1,"""right""","""English""","""2""","""Female""","""48""","""none""","""I enjoyed this HIT very much, thank you! =)""","""Yes""","""1.50""","""1""","""Windows""",864,1536,"""Chrome""","""3BFF0DJK8XX2URVZ6F44JXUVL3WTSQ""","""3SZEO3JHC9XTAWOWZJLK7G804LQYHV""","""Priming Biases through images""","""Read descriptions and choose the card that fits best""","""language research stanford fun cognitive science university explanations""","""$2.00""","""Fri Jun 01 08:50:17 PDT 2018""","""10""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sun Jul 01 08:50:17 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3BFF0DJK8XX2URVZ6F44JXUVL3WTSQ""","""37FMASSAYDCGQBWGRJO63LE7DB3IBE""",8,"""Submitted""","""Sat Jun 02 02:15:41 PDT 2018""","""Fri Jun 01 09:21:43 PDT 2018""","""Fri Jun 01 09:35:41 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""\""CONDITION 1\""""","""9.521416666666667"""
8,45,"""primer""","""right""","""false""",0,"""left""",1,"""some_strong_some""",1,"""right""","""English""","""2""","""Female""","""48""","""none""","""I enjoyed this HIT very much, thank you! =)""","""Yes""","""1.50""","""1""","""Windows""",864,1536,"""Chrome""","""3BFF0DJK8XX2URVZ6F44JXUVL3WTSQ""","""3SZEO3JHC9XTAWOWZJLK7G804LQYHV""","""Priming Biases through images""","""Read descriptions and choose the card that fits best""","""language research stanford fun cognitive science university explanations""","""$2.00""","""Fri Jun 01 08:50:17 PDT 2018""","""10""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sun Jul 01 08:50:17 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3BFF0DJK8XX2URVZ6F44JXUVL3WTSQ""","""37FMASSAYDCGQBWGRJO63LE7DB3IBE""",8,"""Submitted""","""Sat Jun 02 02:15:41 PDT 2018""","""Fri Jun 01 09:21:43 PDT 2018""","""Fri Jun 01 09:35:41 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""\""CONDITION 1\""""","""9.521416666666667"""
8,46,"""primer""","""left""","""false""",1,"""right""",0,"""four_strong_four""",1,"""right""","""English""","""2""","""Female""","""48""","""none""","""I enjoyed this HIT very much, thank you! =)""","""Yes""","""1.50""","""1""","""Windows""",864,1536,"""Chrome""","""3BFF0DJK8XX2URVZ6F44JXUVL3WTSQ""","""3SZEO3JHC9XTAWOWZJLK7G804LQYHV""","""Priming Biases through images""","""Read descriptions and choose the card that fits best""","""language research stanford fun cognitive science university explanations""","""$2.00""","""Fri Jun 01 08:50:17 PDT 2018""","""10""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sun Jul 01 08:50:17 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3BFF0DJK8XX2URVZ6F44JXUVL3WTSQ""","""37FMASSAYDCGQBWGRJO63LE7DB3IBE""",8,"""Submitted""","""Sat Jun 02 02:15:41 PDT 2018""","""Fri Jun 01 09:21:43 PDT 2018""","""Fri Jun 01 09:35:41 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""\""CONDITION 1\""""","""9.521416666666667"""
8,47,"""primer""","""right""","""false""",1,"""right""",1,"""six_weak_four""",0,"""right""","""English""","""2""","""Female""","""48""","""none""","""I enjoyed this HIT very much, thank you! =)""","""Yes""","""1.50""","""1""","""Windows""",864,1536,"""Chrome""","""3BFF0DJK8XX2URVZ6F44JXUVL3WTSQ""","""3SZEO3JHC9XTAWOWZJLK7G804LQYHV""","""Priming Biases through images""","""Read descriptions and choose the card that fits best""","""language research stanford fun cognitive science university explanations""","""$2.00""","""Fri Jun 01 08:50:17 PDT 2018""","""10""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sun Jul 01 08:50:17 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3BFF0DJK8XX2URVZ6F44JXUVL3WTSQ""","""37FMASSAYDCGQBWGRJO63LE7DB3IBE""",8,"""Submitted""","""Sat Jun 02 02:15:41 PDT 2018""","""Fri Jun 01 09:21:43 PDT 2018""","""Fri Jun 01 09:35:41 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""\""CONDITION 1\""""","""9.521416666666667"""
8,48,"""primer""","""left""","""false""",1,"""right""",0,"""four_weak_some""",0,"""right""","""English""","""2""","""Female""","""48""","""none""","""I enjoyed this HIT very much, thank you! =)""","""Yes""","""1.50""","""1""","""Windows""",864,1536,"""Chrome""","""3BFF0DJK8XX2URVZ6F44JXUVL3WTSQ""","""3SZEO3JHC9XTAWOWZJLK7G804LQYHV""","""Priming Biases through images""","""Read descriptions and choose the card that fits best""","""language research stanford fun cognitive science university explanations""","""$2.00""","""Fri Jun 01 08:50:17 PDT 2018""","""10""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sun Jul 01 08:50:17 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3BFF0DJK8XX2URVZ6F44JXUVL3WTSQ""","""37FMASSAYDCGQBWGRJO63LE7DB3IBE""",8,"""Submitted""","""Sat Jun 02 02:15:41 PDT 2018""","""Fri Jun 01 09:21:43 PDT 2018""","""Fri Jun 01 09:35:41 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""\""CONDITION 1\""""","""9.521416666666667"""
8,49,"""primer""","""right""","""false""",0,"""left""",1,"""four_strong_four""",1,"""right""","""English""","""2""","""Female""","""48""","""none""","""I enjoyed this HIT very much, thank you! =)""","""Yes""","""1.50""","""1""","""Windows""",864,1536,"""Chrome""","""3BFF0DJK8XX2URVZ6F44JXUVL3WTSQ""","""3SZEO3JHC9XTAWOWZJLK7G804LQYHV""","""Priming Biases through images""","""Read descriptions and choose the card that fits best""","""language research stanford fun cognitive science university explanations""","""$2.00""","""Fri Jun 01 08:50:17 PDT 2018""","""10""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sun Jul 01 08:50:17 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3BFF0DJK8XX2URVZ6F44JXUVL3WTSQ""","""37FMASSAYDCGQBWGRJO63LE7DB3IBE""",8,"""Submitted""","""Sat Jun 02 02:15:41 PDT 2018""","""Fri Jun 01 09:21:43 PDT 2018""","""Fri Jun 01 09:35:41 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""\""CONDITION 1\""""","""9.521416666666667"""
8,50,"""primer""","""left""","""false""",1,"""right""",0,"""six_weak_six""",0,"""right""","""English""","""2""","""Female""","""48""","""none""","""I enjoyed this HIT very much, thank you! =)""","""Yes""","""1.50""","""1""","""Windows""",864,1536,"""Chrome""","""3BFF0DJK8XX2URVZ6F44JXUVL3WTSQ""","""3SZEO3JHC9XTAWOWZJLK7G804LQYHV""","""Priming Biases through images""","""Read descriptions and choose the card that fits best""","""language research stanford fun cognitive science university explanations""","""$2.00""","""Fri Jun 01 08:50:17 PDT 2018""","""10""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sun Jul 01 08:50:17 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3BFF0DJK8XX2URVZ6F44JXUVL3WTSQ""","""37FMASSAYDCGQBWGRJO63LE7DB3IBE""",8,"""Submitted""","""Sat Jun 02 02:15:41 PDT 2018""","""Fri Jun 01 09:21:43 PDT 2018""","""Fri Jun 01 09:35:41 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""\""CONDITION 1\""""","""9.521416666666667"""
8,51,"""primer""","""left""","""false""",1,"""right""",0,"""some_weak_six""",0,"""right""","""English""","""2""","""Female""","""48""","""none""","""I enjoyed this HIT very much, thank you! =)""","""Yes""","""1.50""","""1""","""Windows""",864,1536,"""Chrome""","""3BFF0DJK8XX2URVZ6F44JXUVL3WTSQ""","""3SZEO3JHC9XTAWOWZJLK7G804LQYHV""","""Priming Biases through images""","""Read descriptions and choose the card that fits best""","""language research stanford fun cognitive science university explanations""","""$2.00""","""Fri Jun 01 08:50:17 PDT 2018""","""10""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sun Jul 01 08:50:17 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3BFF0DJK8XX2URVZ6F44JXUVL3WTSQ""","""37FMASSAYDCGQBWGRJO63LE7DB3IBE""",8,"""Submitted""","""Sat Jun 02 02:15:41 PDT 2018""","""Fri Jun 01 09:21:43 PDT 2018""","""Fri Jun 01 09:35:41 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""\""CONDITION 1\""""","""9.521416666666667"""
8,52,"""primer""","""left""","""true""",0,"""left""",0,"""six_weak_undefined""",0,"""right""","""English""","""2""","""Female""","""48""","""none""","""I enjoyed this HIT very much, thank you! =)""","""Yes""","""1.50""","""1""","""Windows""",864,1536,"""Chrome""","""3BFF0DJK8XX2URVZ6F44JXUVL3WTSQ""","""3SZEO3JHC9XTAWOWZJLK7G804LQYHV""","""Priming Biases through images""","""Read descriptions and choose the card that fits best""","""language research stanford fun cognitive science university explanations""","""$2.00""","""Fri Jun 01 08:50:17 PDT 2018""","""10""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sun Jul 01 08:50:17 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3BFF0DJK8XX2URVZ6F44JXUVL3WTSQ""","""37FMASSAYDCGQBWGRJO63LE7DB3IBE""",8,"""Submitted""","""Sat Jun 02 02:15:41 PDT 2018""","""Fri Jun 01 09:21:43 PDT 2018""","""Fri Jun 01 09:35:41 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""\""CONDITION 1\""""","""9.521416666666667"""
8,53,"""primer""","""left""","""true""",1,"""right""",0,"""six_strong_undefined""",1,"""right""","""English""","""2""","""Female""","""48""","""none""","""I enjoyed this HIT very much, thank you! =)""","""Yes""","""1.50""","""1""","""Windows""",864,1536,"""Chrome""","""3BFF0DJK8XX2URVZ6F44JXUVL3WTSQ""","""3SZEO3JHC9XTAWOWZJLK7G804LQYHV""","""Priming Biases through images""","""Read descriptions and choose the card that fits best""","""language research stanford fun cognitive science university explanations""","""$2.00""","""Fri Jun 01 08:50:17 PDT 2018""","""10""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sun Jul 01 08:50:17 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3BFF0DJK8XX2URVZ6F44JXUVL3WTSQ""","""37FMASSAYDCGQBWGRJO63LE7DB3IBE""",8,"""Submitted""","""Sat Jun 02 02:15:41 PDT 2018""","""Fri Jun 01 09:21:43 PDT 2018""","""Fri Jun 01 09:35:41 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""\""CONDITION 1\""""","""9.521416666666667"""
8,54,"""primer""","""left""","""false""",1,"""right""",0,"""six_strong_six""",1,"""right""","""English""","""2""","""Female""","""48""","""none""","""I enjoyed this HIT very much, thank you! =)""","""Yes""","""1.50""","""1""","""Windows""",864,1536,"""Chrome""","""3BFF0DJK8XX2URVZ6F44JXUVL3WTSQ""","""3SZEO3JHC9XTAWOWZJLK7G804LQYHV""","""Priming Biases through images""","""Read descriptions and choose the card that fits best""","""language research stanford fun cognitive science university explanations""","""$2.00""","""Fri Jun 01 08:50:17 PDT 2018""","""10""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sun Jul 01 08:50:17 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3BFF0DJK8XX2URVZ6F44JXUVL3WTSQ""","""37FMASSAYDCGQBWGRJO63LE7DB3IBE""",8,"""Submitted""","""Sat Jun 02 02:15:41 PDT 2018""","""Fri Jun 01 09:21:43 PDT 2018""","""Fri Jun 01 09:35:41 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""\""CONDITION 1\""""","""9.521416666666667"""
